,CD62P,CD4-2,CD4-1,CD3-1,CD27,CD25,CD45RA,CD56-2,CD56-1,CD45RO,CD127,CD16,CD14,CD19,CD2,CD8,CD192,CD69,CD21,CD3-2
26,1.186888029053475,0.6772449302077601,0.3284010945986795,-0.39510649191242697,-0.5055138619039252,0.6424786384708621,0.6727212549550563,-0.6468001462228722,-0.07566601605664314,0.7506967860234569,0.7493677656572779,0.21443524035021252,0.502891927169387,3.0845006422585786,0.1173519209606164,-0.20098700894014465,0.19253627270643767,0.7538904480537303,1.2938822894042712,-0.308611599560638
27,-0.4533446280408517,-1.2717103396912772,-0.46859268947559674,-0.5407527851675926,-0.9352713909756312,0.016572249772325964,1.2381072485115845,-0.2355031675278025,-1.2733343473991763,-0.7517732737435188,-0.5884021523029155,-1.017569452397924,-0.6014697928361,3.2377800899258804,-2.3230724149546087,0.02543550387717808,0.015181329247442532,0.8023713476140114,3.1929374184339374,-1.1667856091698217
28,-0.9933599896435608,-0.39050277516925186,-0.6973777635480181,-0.581936456939272,-1.2893117866302366,-0.0731199539242553,1.1432758142563912,0.6971449231271398,0.6119539579423243,0.2213382429205524,-0.9308265961736836,-0.6252795377014486,-0.7909102749912359,3.0346276071987712,-0.7781113990647418,-0.43958098783915295,-0.8850194658150157,-1.3552513604786836,2.579740641373866,-1.0673939733501716
29,-0.8854804639330269,-0.9940585796479886,-1.6958011327626403,-0.64295905356501,-1.6594737798256851,0.5228439867230916,0.4617801480181556,-0.45085105427984384,-0.6589436033702274,0.023350555108520243,-0.1663418101759624,-0.27783690675367634,-0.6041303034368428,3.744898142264684,-1.4259637479737188,-0.52509972933465,0.2908549489567043,-0.17242360704195603,2.1752814441289616,-0.3793354044101442
30,-0.7568590052084864,-0.9171243320104218,-0.3373664213465624,-1.5464199160591867,-0.6072455239440488,0.7923608356252818,0.6478512915634118,-0.9557593807226064,0.34099454495576786,0.17157020441120308,0.02120237639488032,-0.5635679350710657,-1.1091091287459387,1.9876705110365247,-1.518744141844377,-0.8780725248942957,-0.33004754571314265,-0.389493738594934,3.7962606745086904,-1.5553106012743405
31,-0.7623616990287551,-0.14861407860947273,-1.1889515733003015,-0.8191944904308217,-0.3512128186628889,-0.5611800031098793,-0.4150979950217537,-0.1560029501437048,-1.5444677922487644,-1.056309867117866,-0.23528549693316503,-0.17165399372233114,-0.09173227499775027,3.1824334585307628,-1.5874875583120172,-1.1028333748153516,-0.6074551080299406,-0.3274492703026042,2.739402010955801,-0.6326719406078283
32,-0.8624561036786984,-1.1281320502513768,-0.5074047569987687,-0.5845437228698591,0.6255509513096262,1.0178146660424074,1.8958802060345803,-0.3396868685637251,-0.08678342220896607,-0.5556436351725598,-0.5380301325976853,-0.5337448570625996,-0.49320191531277047,3.8119580337001886,-1.916212749453842,-0.8195655542096388,0.8444900956408969,-0.3951395529471686,1.8348550388260247,-1.5519814838986215
33,-0.3134532713749909,-1.3285006706309195,-1.047738871738276,-0.9638252390258452,-0.706487171367022,0.22680112562123836,0.8342527335137975,0.3845066270585855,-0.2646225666565074,-0.23774845080350857,-0.83471697183539,-0.5514832605034066,-1.310064528243718,4.193422660687121,-1.3393559225524903,-1.2070442570786923,0.16231747489987836,-0.8149971576568024,2.3395750470465764,-1.552287924238442
34,-1.011953945413324,-0.29155173750725694,-0.9259867791847184,-0.746776404397492,-1.5092128781489376,-0.460691229282316,0.054176860901103296,0.23532668335922713,-0.1794225440137802,-0.30702182591452454,-0.5574310520652546,-0.7604540559765027,-0.26257795085283586,2.5970613854787064,-1.452124617448462,-0.4491625795436671,0.8976390114867961,-0.3879557048336826,2.9605405299026746,-1.41459589548707
35,-0.34781569801303025,-0.7808775759097619,-0.7555854304081642,-1.72677535209179,-0.9454444411829603,0.02074027467786599,1.376096452653016,-0.4699787674525504,-0.7239400486290078,-0.8425685058185352,-0.7018029588188908,-0.6725600440605873,-1.1856332644016667,2.7643623666911448,-1.5799792340749892,-0.25463936284441013,0.5185945769943883,0.689005810274423,2.4326572939387967,0.27766211671593094
36,-0.4997398206917181,-1.2065232046344978,-1.0691660742941202,-1.392247575796098,-0.4849854797012001,0.4921782367640057,1.4229806143087407,-1.0987911571845936,-0.6143040904590955,-0.3639462047332449,-1.12482640775549,-0.6572726824033913,-0.6531567207053488,3.969942988081452,-0.5908695293210262,-0.5248115225636307,-0.2230912707830772,-1.0335883274305369,3.0029666148649765,-0.8277662435617502
37,-0.4939628043894064,-0.9213972822055798,-1.6064137249097543,-1.0499070590642372,-0.7868212432886015,-0.8659741548494913,0.13222509172732175,-1.2301120637477847,-0.017500646863028546,-1.2301865255536708,-0.5270790723904306,-0.5824935721995748,-0.19453557383458356,3.0548505400763686,-0.5993580765645636,-1.5610053717936208,-0.08964496667231246,-0.7304226308443981,2.0267800165818546,-0.1791384173684518
38,-0.6065756977438426,-0.9323627864661848,-1.9286878544046295,0.2344803312878434,-0.8337674371431508,1.7602935686670844,1.6902147445122055,-0.6313466349119654,-0.7596034921255804,-0.9363222931593568,-0.988157954636393,-0.5289314214610479,-0.7541654056346087,3.3158722640406224,-1.4087502396316152,-0.3592184946435992,-0.29960059669577976,-1.3471327810963527,2.1500030672651125,-1.349413787674484
39,0.01842593186015229,-0.42751168033294257,-1.3889411703923766,-0.6727017513954676,0.4021864109766184,0.48211018721656934,2.351792166359706,1.043296604897459,0.9137174578351432,-0.0296455240373934,0.013442647344328316,1.7953907373535145,-0.2720709495704248,2.5276744848511563,-0.029127341807254847,0.8801001637622199,-0.07863595678823486,0.4873572501081411,2.2149282095922,0.030609835468554888
40,-0.3715535320427614,-0.2817553925822167,-0.7498420424724248,-1.1689264613360335,-0.21476441536096932,-0.24974406936012847,0.5758481777160878,-0.38403143770902726,-0.6831763329871847,-0.9449654168583277,0.10126649154674539,0.059397704487466285,-0.8553128358546267,2.6380745275925963,-1.63639843526429,-1.1307836234036843,-0.09400709214578784,-1.2162782635914988,2.598129025871536,-1.5143827551059772
41,-0.7898449908852729,-1.4693923566514036,-1.3486071378718307,-1.2417358341513671,-1.2336949673718831,0.1149670568454688,0.826641714382009,0.09334344305144304,-0.1698460570284792,-0.2460238419587384,0.07377126884383456,-0.7628551616727042,-0.39160883655250966,3.6665055854535327,-0.570143946234845,-1.0299693797085592,0.5304333226652809,-0.3992028816046396,3.7017331473297506,-1.6180882807564034
42,-0.65259442211405,-1.0549732234181617,-0.909637626876111,-1.7162819348748934,-1.34247669854985,0.5138594527874383,0.8339699576276245,0.11442112317967412,-0.1918596044784349,-0.05697684183218188,-0.593891477837059,-0.6985876791521508,-0.6941230953520825,2.1124882580753206,-1.8296104822920165,-1.427337037052586,0.13925958942177627,-0.03397640468288454,3.508442733070779,-1.5315057538251695
43,-0.39210867472902494,-0.7310814817154806,-0.21507909012091447,-0.6289102472091272,-0.8676213781856691,-0.42171373426364184,1.1477112510877374,-0.5834900268684382,-0.28783108291761805,-0.510748044049731,0.04006604783516732,-0.793694090930494,-0.9143505200651075,2.9834192647921007,-1.6904441270507122,-0.6794569205986121,-0.38533567347978953,-1.2548293054587776,3.0996324558919017,-0.6689363173838405
44,-0.2458614373111452,-0.9722701553080515,-1.6983767048923724,-0.4968702890175836,-1.18417664280097,0.4128170125674808,2.03774113592596,-0.5783160204459948,-0.608848870950363,0.5564681060794805,-0.695313275293707,-0.060127637856867366,-0.715421262827966,2.6258551982888796,-1.2459908238040227,-1.191762289386429,-0.1644222281197345,-0.40578435961609927,2.6603399623038833,-1.3533626864224444
45,-0.5387021230997338,-0.5525775493913081,-1.4287693577342973,-0.47436002168774344,-0.7342707512542818,0.36081062210422227,0.4465710133791134,-0.1402254928789457,-0.5841960950569725,-1.2137286544172123,0.20707741885845188,-1.280476634499753,-0.5607734127547515,2.901151142549521,-1.5361524003366596,-1.0451074266396294,-0.37102217523814257,-0.9537956903661886,1.8592617852273492,-0.9878303393136963
46,-0.6159154924333734,-0.8921088026208419,-1.2269338700848138,-1.7876837879954428,-1.506220188418367,0.721007495998704,1.7299457260857745,-0.8004385054809254,-0.8593770744151219,-0.4191111387364255,-0.774594964179713,-0.2982736971594613,-0.7323473754828318,2.846694568560732,0.29095552960050014,0.06153048765370261,-0.5515885331413115,0.13786549602994747,3.667899314349904,-1.0312194795203342
47,-0.7731517359364749,-0.7753900465492836,-0.43859137418777294,-0.7595681180321958,-1.2134708599297708,-0.46167421208820336,0.36809434863858126,-0.292471247865858,0.20357899271502064,-1.010003210073248,-0.9329757994062435,0.25682306578547154,-1.049767204047348,2.481028688386162,-0.9999328938093146,-1.0268626197486703,0.24627610159656377,-0.49635426938949,2.2540200466398295,-0.7974356745096615
48,-0.6073064631206505,-0.04919440532112196,-1.4518498304725584,-0.8982383516236387,-0.9183810315163251,-0.20180713949763215,0.12865715842311287,-0.7033340373836569,-0.7703086348825405,-0.9798029694794074,-0.010754191527076353,-0.35345708400310766,0.1942788027848392,2.9428742743919183,-1.5771543411603814,-1.1278759560762837,-0.29542311069829047,0.01652160314202611,2.383186917160827,-1.557286250117791
49,-0.2804839462573936,-0.8187845856835037,-1.3812404187053788,-0.9044729174926995,-1.0844508533442516,0.40247260837076165,0.15120913631548305,0.2438391066943764,0.3125575922990036,-1.0721732850337753,0.26432718536505684,0.19435727087566068,-0.8021201342089869,3.588710339749991,-1.3742606359329663,-1.7053883271814976,-0.5905440845679789,-0.5039426984333379,4.094488406605583,-1.7368160026782935
50,-0.07984964526033611,-0.8053397660836522,-0.9295577200546496,-2.1875399260226223,-0.543274489317533,0.19684384827069845,0.3952600086720501,-0.41329977037314314,-0.9762848460663546,-1.1151014590642991,-1.2442105653056983,-1.2955923489881245,0.16868758577704757,2.995089881892389,-1.4033818140612875,-0.7700643286659221,-0.7460399251627207,0.4754498198417587,2.1290412455089776,-1.4709108889198004
51,-0.8714811558034262,-1.39847275711391,-1.3711864314855005,-1.3472155931039516,-1.1469267708297135,0.16357860163445137,-0.21404779983599373,0.36274852626762666,0.3381296821213664,-0.24903899044904773,-0.6227038509037492,-0.6549238691947523,-1.0938993028662156,2.9916745648438967,-0.6807242104226097,-1.077582698735821,0.2418279701895376,-0.044399812818693984,3.2110897950500235,0.17023605275894835
52,-0.29875908464671763,-0.9552599193035288,-0.8795303436805177,-0.6391145777834115,0.16574017345092115,-0.2573978893352751,1.6214973029221564,0.10477819399625198,-0.08053164054577433,-0.6751062348560382,-0.23717101832720155,-1.6041199196138247,-0.5769785678345194,2.500957883220676,-1.0985323789270975,-0.40285645707719114,0.16795856497790784,-0.17265044697016352,2.223175005783525,-1.2131584443697367
53,-0.4138492735296424,-0.9711429021385318,-0.7378573732219981,-1.3310939123867451,-0.7733621970170099,0.025959405788255285,0.10517399748211442,-0.5301031674439611,-0.8984531916407418,-0.9037372182387241,0.3022763111333733,-1.3580453659287344,-0.37354671063816974,3.1972835757924334,-0.7293200962625912,-1.3772185253452192,-0.8844924270610423,-0.06820727836842044,3.2241385250188976,-0.1715971661640321
54,-1.567552431101128,-0.6950143170623837,-2.979493504199556,-1.2950490675509188,-0.8598380582704653,-0.5976944059843996,1.141553102868066,0.2215327528574109,-1.0126472992844435,-0.27008122053854233,-0.12731890082242536,-0.6100487250042437,-1.0673215647891767,1.8457322031469885,-1.5775390333288608,-0.57364660263582,-0.4955225871425472,-1.214466077482526,3.389181919252437,-0.6067603590262038
55,-0.6722462038386725,-0.30922589096892134,-1.3391849796577162,-1.2943840341345672,-0.20593552342158228,-1.0301764723159603,1.6705053230879328,-0.17195663911657277,0.1771119437798041,-0.3944655004722204,-0.6839689919590963,-0.42526384538912376,-0.43379670546075344,2.777519787249464,-1.988223111231846,-1.5676547555794123,-0.03178441352708661,-0.7095566958753473,3.1412179234181563,-1.3547817744835524
56,-0.1039558558090583,-0.6210754468921342,-1.2418722691654576,-1.4854967798195635,-0.07435349282641555,0.16467315286306183,-0.8029340594169758,-0.1671765645254759,0.20878178731444483,-0.7582932824845918,-0.8537735282026699,-0.957284700929335,-0.9695050877247906,4.010734600991199,-1.960107339108552,-0.4148522820194702,0.004775119823750451,-0.8509798601629902,2.184358793607585,-0.8814859106337645
57,-0.5756217192748254,-0.8091042693987837,-2.166241585128061,-2.038913132749708,-0.7783562655593128,-0.2586655964063629,0.14936447200820346,0.11899314453570396,-0.8353930917954671,-0.5690634661977265,-0.26352523244197057,-1.154570275043622,-0.6720856994577571,2.7286404127802224,-2.2504670836496263,-0.8208301531083322,-0.29863304975601207,-0.4181120671500373,2.8577998998143803,-1.6724086327887808
58,-0.10221490160582468,-0.5723358760244168,-0.6390319894126604,-1.359916425920916,-0.9787613295878669,-0.3552300713333372,0.4672894350609469,-0.6186038128356953,0.4029782507213606,-0.9910309812789595,-1.0205083954142067,-0.6661281155262273,-0.21671119962997176,2.984714994973768,-0.7453092940000371,-0.5465177093861495,0.014191367546984468,-0.8630711572233006,2.953187268557512,-2.0761570674404406
59,-1.1837115975032813,-0.5700057627970077,-2.6716247326539655,-0.3684031536708532,-0.0747823877038587,-1.068895009393838,-0.1065132788212666,-0.7480240467274509,-0.09939674388901976,-1.4919048413621123,-0.3269508875970688,-0.05072764444531508,-0.9024629973018279,3.038041225921839,-1.896983740871221,-1.0082563594582803,0.451701665230948,-0.31922887429365243,1.5872960424256803,-1.6857906860727336
60,-0.12966636703981216,-1.1715246676053899,-2.412517015019379,-0.6478203224271644,-1.0087808302360255,-0.10917791205348504,0.27956173557779573,0.4100392564084352,-0.4600110027845756,-1.0962804811743383,-0.7697008469290159,0.1162970416601836,-0.5459452356814345,1.3340919325432012,-1.5413986520605576,-0.6163270117205593,0.3228642415858416,-0.4138351710109613,3.328685027094332,-0.6658439927093571
61,-1.1139820003432894,-1.3680760559021223,-1.5568506405966112,-1.236486443090748,-1.7073479330873795,0.2415042135904808,1.493982222126446,-0.6627683693397584,-0.05771660218331132,0.5052293891178056,-0.19778210588993692,0.07326839400072371,-0.6960187597686224,3.640965880522588,-1.0442415087507353,0.063027257150984,-0.28324450383009947,-0.8897007556488371,2.8043246114378175,-2.0503150277391806
62,-0.10528495791572912,-1.364092177183427,-0.6908214176019385,-2.0247279341787014,-1.959796436241081,0.20896407090887203,1.596796541841928,-0.68737757670071,-0.7677732642062376,0.4150596528257466,0.23947306151305137,-0.6047046140454957,-0.4155301064565311,2.4795410040360264,-1.7749788056241476,-0.5052398890976457,-0.5385299882024426,-0.7620865897647382,4.305510979224604,-0.20097585356284584
63,-0.34325103450223704,-0.5838073966684068,-3.295197737530827,-0.3563773940951984,-0.16490008222231944,0.8192051045018366,1.252083974206803,-0.4122139800279616,-0.36136931861797134,-1.010493782597008,-1.782420687775716,-0.7833589337141778,-0.9426760147772202,3.572745568841247,-1.1178668710263415,-0.5312582904677363,0.40909258211148014,-0.5071282819253736,3.5014869274552245,-1.7707485169473147
64,-0.47559921371261904,-0.7185871025663,-2.2472637619339926,-0.6545956670375692,-0.8852745395714113,0.18010693123818466,0.486067250196931,0.36200730453489666,-0.0830969980016043,-0.6317105870740181,-0.982213501858156,-0.055236164724956634,-0.8002658713725661,2.773903364284062,-1.774076471385834,0.08606466169272851,-0.8321155898422233,0.07448167614224531,3.217758690227217,-1.5935339321396271
65,-1.0206121872668672,-1.2405531314777365,-1.3127504511047317,-0.2921057420884696,-0.2210952962633028,0.4257100609035742,1.1145682577048919,-0.3470841682854231,-0.9812242210949736,-0.7245738961281198,-0.7411388458829472,-1.0739450430849211,0.035535056809683045,3.4146873993599596,-0.2302436354276289,-0.34009119711139313,-0.3586952354295836,0.034828737551644284,1.9696065052098768,-0.03316801727971264
66,-0.007065764346602776,-0.5900751480544575,-2.1188297332184303,-1.5268901591005266,-0.1488106431892522,-0.2647526040516712,0.365497474886205,-0.5601002231161116,0.4641433728976936,-0.7710055132983161,-0.26640488829762354,-0.7623257621955144,-1.1773504350850335,1.7607489690178908,-2.54187688817766,0.2742956529262166,-0.010904512008407474,0.07316892201006242,2.9305572274857266,-1.001599615340056
67,-0.9095654900168112,-0.9506221877346503,-2.1054796142149073,-1.3560531728493688,-0.41205838854334287,0.7263679388332579,0.5088995964184608,0.6610233554013525,-0.01723545653325287,-0.7750310408708352,-0.7631148104917274,-0.9569834950561091,-0.904176783250471,3.1643121628983466,-1.135265655894436,-0.04394148554897104,-0.5616223612466357,-0.6530611261004682,2.0927933129696523,-0.7626113634212621
68,-0.2741851398709967,-0.926377809178522,-1.006427489230045,-0.7545101830221346,-1.32123929537965,0.2507031246338749,0.7269690834177741,-1.0905312215173912,-1.4280191597885887,-0.8275034730002983,-0.2908466966279,-0.6348911312125174,-1.1783872965081092,3.174183725219136,-1.7174761850132363,-1.0188779871409457,-0.6835267029364924,-0.8323646631358937,3.7743440072400474,-0.9459964077591091
69,-1.127102034026802,-0.7016139835644892,-1.6684524323630159,0.3443543995097529,-0.7823785331150995,-0.25961266070336814,1.2882494133510396,-0.3040523394367607,0.3515834943165519,-1.0117884566824,-1.107135039573023,-1.2266607850378484,-0.4634732517499436,2.964038298789346,-0.10891617032361056,0.04928823145984795,0.7873340943783216,-0.630124846725576,2.9052976157561536,-0.8045248381430442
70,-0.8321628324677484,-1.566926391312595,-2.8401392254675915,-1.308553985342436,-1.221734715445589,0.0061867691545482995,0.9979198691330275,-0.1598983645456864,0.12752020340420867,-0.6886355938883044,0.15599848283940965,-0.17066809225654733,-1.5532001276486382,2.7512901936543988,-0.7036094268204426,-0.5624255867088324,-0.06184573311389974,0.016803315253413054,2.7115456236724182,-1.2521562043842644
